Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
32375,41125,1549,34327,1315,4098,3777,3778,3783,3780,3780,3780,3786,4116,1346,34678
32709,41125,1549,34289,1258,4098,3778,3779,3783,3780,3780,3780,3787,4115,1346,34680
33089,42471,1549,34289,1229,4098,3777,3779,3783,3780,3780,3780,3786,4115,1346,34678
33438,42471,1549,34327,1317,4099,3778,3779,3783,3780,3781,3780,3786,4116,1346,34682
33818,42471,1549,34340,1267,4098,3778,3779,3783,3780,3781,3780,3786,4116,1346,34681
34165,43817,1549,34327,1318,4099,3778,3779,3783,3780,3780,3780,3787,4115,1361,34681
34498,43817,1549,34314,1255,4100,3778,3779,3783,3780,3781,3780,3787,4116,1353,34684
34879,43817,1549,34289,1240,4098,3778,3779,3784,3780,3781,3780,3787,4116,1353,34683
35228,45170,1549,34314,1258,4101,3778,3779,3783,3780,3781,3780,3787,4116,1346,34685
35607,45170,1549,34327,1261,4099,3778,3779,3784,3781,3781,3781,3787,4117,1361,34687
35954,46516,1549,34289,1236,4099,3778,3779,3784,3781,3781,3781,3787,4115,1346,34685
36288,46516,1549,34301,1231,4099,3778,3779,3784,3781,3781,3780,3787,4118,1361,34687
36668,46516,1549,34314,1253,4101,3779,3780,3784,3781,3781,3781,3788,4117,1353,34692
37017,47877,1549,34340,1323,4100,3778,3780,3784,3781,3782,3781,3787,4118,1361,34691
37397,47877,1549,34327,1317,4098,3779,3780,3784,3781,3782,3781,3788,4119,1353,34692
37746,47877,1549,34301,1245,4101,3779,3780,3784,3781,3782,3781,3788,4116,1361,34692
38080,49253,1549,34352,1317,4107,3779,3781,3785,3782,3782,3782,3788,4124,1376,34710
38459,49253,1549,34352,1317,4107,3779,3780,3785,3782,3782,3782,3788,4124,1376,34709
38806,49253,1549,34340,1320,4107,3779,3781,3785,3782,3782,3782,3788,4124,1383,34710
39186,50636,1549,34352,1313,4106,3779,3781,3785,3782,3782,3782,3788,4123,1383,34708
39520,50636,1549,34340,1312,4107,3780,3781,3785,3782,3782,3782,3789,4124,1376,34712
39869,50636,1549,34352,1313,4106,3779,3781,3785,3782,3783,3782,3788,4123,1368,34709
40249,52004,1549,34352,1321,4106,3780,3781,3785,3783,3783,3782,3789,4123,1376,34712
40598,52004,1549,34352,1317,4105,3780,3781,3785,3782,3783,3782,3789,4123,1376,34710
40978,53372,1549,34340,1313,4106,3780,3781,3786,3783,3783,3782,3789,4123,1368,34713
41312,53372,1549,34365,1320,4106,3780,3781,3786,3783,3783,3783,3789,4122,1376,34713
41659,53372,1549,34365,1318,4105,3780,3781,3786,3783,3783,3783,3789,4122,1361,34712
42038,54740,1549,34187,1317,4105,3780,3781,3786,3783,3783,3783,3789,4122,1368,34712
42385,54740,1549,34327,1302,4105,3780,3782,3786,3783,3783,3783,3789,4122,1361,34713
42764,54740,1549,34340,1298,4105,3780,3782,3786,3783,3783,3783,3789,4122,1361,34713
43098,56101,1549,34327,1298,4105,3780,3782,3786,3783,3783,3783,3789,4122,1361,34713
43447,56101,1549,34340,1302,4105,3780,3782,3786,3783,3783,3783,3790,4122,1361,34714
43827,56101,1549,34378,1317,4104,3781,3782,3786,3783,3783,3783,3789,4122,1361,34713
44174,57462,1549,34327,1306,4104,3781,3782,3786,3783,3784,3783,3789,4121,1361,34713
44553,57462,1549,34340,1296,4104,3781,3782,3786,3783,3784,3783,3789,4121,1361,34713
44887,57462,1549,34365,1291,4104,3781,3782,3786,3783,3784,3783,3790,4121,1353,34714
45236,58815,1549,34352,1298,4104,3781,3782,3786,3783,3784,3783,3790,4121,1353,34714
45616,58815,1549,34352,1309,4104,3781,3782,3787,3783,3784,3784,3790,4121,1361,34716
45965,60168,1549,34352,1309,4104,3781,3782,3787,3784,3784,3784,3790,4121,1353,34717
46299,60168,1549,34327,1293,4103,3781,3782,3787,3784,3784,3784,3790,4120,1368,34715
46679,60168,1549,34352,1302,4104,3781,3782,3787,3784,3784,3784,3790,4120,1361,34716
47028,61514,1549,34378,1304,4103,3781,3782,3787,3784,3784,3784,3790,4120,1346,34715
